Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status,Timestamp_Local
2024-08-05 00:59:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,142.0,49.0,49,52,,<nil>,53,53,,<nil>,184,211,212,213,213,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,,76,,0.0,0.0,2024-08-05 03:59:51
2024-08-05 01:14:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,139.0,48.0,48,51,,<nil>,52,52,,<nil>,180,207,208,208,208,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2,,76,,0.0,0.0,2024-08-05 04:14:51
2024-08-05 01:29:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,139.0,49.0,48,51,,<nil>,52,53,,<nil>,179,206,208,208,208,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2,,76,,0.0,0.0,2024-08-05 04:29:51
2024-08-05 01:44:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,137.0,47.0,47,50,,<nil>,50,51,,<nil>,176,202,204,204,204,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,,76,,0.0,0.0,2024-08-05 04:44:51
2024-08-05 01:59:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,137.0,47.0,47,50,,<nil>,51,51,,<nil>,176,203,204,204,204,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,,76,,0.0,0.0,2024-08-05 04:59:51
2024-08-05 02:14:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,134.0,46.0,46,49,,<nil>,50,50,,<nil>,174,200,201,201,202,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,,76,,0.0,0.0,2024-08-05 05:14:51
2024-08-05 02:29:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,137.0,47.0,47,50,,<nil>,51,51,,<nil>,177,204,205,205,205,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,,75,,0.0,0.0,2024-08-05 05:29:51
2024-08-05 02:44:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,149.0,51.0,52,55,,<nil>,56,56,,<nil>,197,226,228,228,228,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3,,75,,0.0,0.0,2024-08-05 05:44:51
2024-08-05 02:59:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,152.0,52.0,54,57,,<nil>,58,58,,<nil>,203,234,235,235,235,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,75,,0.0,0.0,2024-08-05 05:59:51
2024-08-05 03:14:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,154.0,54.0,57,61,,<nil>,61,62,,<nil>,215,248,249,249,249,0.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,76,,0.0,0.0,2024-08-05 06:14:51
2024-08-05 03:29:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,153.0,53.0,56,59,,<nil>,60,60,,<nil>,211,243,244,244,244,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,76,,0.0,0.0,2024-08-05 06:29:51
2024-08-05 03:44:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,158.0,58.0,65,69,,<nil>,70,70,,<nil>,246,283,285,285,285,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3,,76,,0.0,0.0,2024-08-05 06:44:51
2024-08-05 03:59:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,160.0,60.0,69,73,,<nil>,74,74,,<nil>,260,299,300,300,300,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,76,,0.0,0.0,2024-08-05 06:59:51
2024-08-05 04:14:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,161.0,61.0,69,74,,<nil>,75,76,,<nil>,260,299,301,301,301,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,,76,,0.0,0.0,2024-08-05 07:14:51
2024-08-05 04:29:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,163.0,63.0,74,79,,<nil>,79,80,,<nil>,275,317,319,319,319,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,,76,,0.0,0.0,2024-08-05 07:29:51
2024-08-05 04:44:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,159.0,59.0,67,71,,<nil>,72,72,,<nil>,249,286,288,288,288,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,,75,,0.0,0.0,2024-08-05 07:44:51
2024-08-05 04:59:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,164.0,64.0,76,81,,<nil>,82,82,,<nil>,281,324,325,325,325,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,,75,,0.0,0.0,2024-08-05 07:59:51
2024-08-05 05:14:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,166.0,65.0,78,84,,<nil>,84,84,,<nil>,290,333,335,335,335,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,,75,,0.0,0.0,2024-08-05 08:14:51
2024-08-05 05:29:51,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,161.0,61.0,70,75,,<nil>,75,76,,<nil>,258,297,298,298,298,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3,,74,,0.0,0.0,2024-08-05 08:29:51
2024-08-05 06:10:13,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,152.0,52.0,53,57,,<nil>,57,57,,<nil>,186,214,215,215,215,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2,,64,,0.0,1.0,2024-08-05 09:10:13
2024-08-05 06:25:13,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,110.0,36.0,37,39,,<nil>,39,39,,<nil>,126,145,146,146,146,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,57,,0.0,0.0,2024-08-05 09:25:13
2024-08-05 06:40:13,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,105.0,34.0,35,37,,<nil>,37,37,,<nil>,118,135,136,136,136,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,50,,0.0,0.0,2024-08-05 09:40:13
2024-08-05 06:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,117.0,39.0,39,42,,<nil>,42,42,,<nil>,134,154,155,155,155,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,53,,8.0,1.0,2024-08-05 09:59:56
2024-08-05 07:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,107.0,36.0,36,38,,<nil>,39,39,,<nil>,125,144,144,144,144,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,,54,,0.0,0.0,2024-08-05 10:14:56
2024-08-05 07:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,107.0,35.0,36,38,,<nil>,38,38,,<nil>,123,142,142,142,142,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,,54,,0.0,0.0,2024-08-05 10:29:56
2024-08-05 07:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,112.0,37.0,37,40,,<nil>,40,40,,<nil>,129,149,149,149,149,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3,,54,,0.0,0.0,2024-08-05 10:44:56
2024-08-05 07:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,117.0,39.0,39,42,,<nil>,42,42,,<nil>,136,156,157,157,157,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,,55,,0.0,0.0,2024-08-05 10:59:56
2024-08-05 08:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,112.0,37.0,38,40,,<nil>,40,40,,<nil>,130,149,150,150,150,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,,53,,0.0,0.0,2024-08-05 11:14:56
2024-08-05 08:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,117.0,39.0,40,42,,<nil>,42,42,,<nil>,138,158,159,159,159,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1,,54,,0.0,0.0,2024-08-05 11:29:56
2024-08-05 08:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,110.0,36.0,37,39,,<nil>,39,39,,<nil>,129,148,148,148,148,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7,,54,,0.0,0.0,2024-08-05 11:44:56
2024-08-05 08:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,107.0,35.0,36,38,,<nil>,38,38,,<nil>,122,140,141,141,141,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9,,50,,0.0,0.0,2024-08-05 11:59:56
2024-08-05 09:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,105.0,34.0,35,37,,<nil>,37,37,,<nil>,120,137,138,138,138,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2,,49,,0.0,0.0,2024-08-05 12:14:56
2024-08-05 09:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,115.0,38.0,39,41,,<nil>,41,41,,<nil>,135,155,156,156,156,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3,,50,,0.0,0.0,2024-08-05 12:29:56
2024-08-05 09:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,129.0,44.0,44,47,,<nil>,47,47,,<nil>,153,176,176,176,176,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,52,,0.0,0.0,2024-08-05 12:44:56
2024-08-05 09:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,119.0,40.0,41,43,,<nil>,43,43,,<nil>,140,160,161,161,161,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,50,,0.0,0.0,2024-08-05 12:59:56
2024-08-05 10:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,110.0,36.0,37,39,,<nil>,39,39,,<nil>,122,141,141,141,141,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9,,47,,0.0,0.0,2024-08-05 13:14:56
2024-08-05 10:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,107.0,35.0,36,38,,<nil>,38,38,,<nil>,119,136,137,137,137,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1,,45,,0.0,0.0,2024-08-05 13:29:56
2024-08-05 10:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,115.0,38.0,39,41,,<nil>,41,41,,<nil>,129,148,148,148,148,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,,45,,0.0,0.0,2024-08-05 13:44:56
2024-08-05 10:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,110.0,36.0,37,39,,<nil>,39,39,,<nil>,123,141,141,141,141,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3,,44,,0.0,0.0,2024-08-05 13:59:56
2024-08-05 11:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,105.0,34.0,35,37,,<nil>,37,37,,<nil>,116,133,134,134,134,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6,,42,,0.0,0.0,2024-08-05 14:14:56
2024-08-05 11:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,102.0,33.0,34,36,,<nil>,36,36,,<nil>,113,130,130,130,130,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,,44,,0.0,0.0,2024-08-05 14:29:56
2024-08-05 11:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,105.0,34.0,35,37,,<nil>,37,37,,<nil>,116,133,133,133,133,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2,,43,,0.0,0.0,2024-08-05 14:44:56
2024-08-05 11:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,105.0,34.0,35,37,,<nil>,37,37,,<nil>,115,132,133,133,133,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,,42,,0.0,0.0,2024-08-05 14:59:56
2024-08-05 12:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,119.0,40.0,40,43,,<nil>,43,43,,<nil>,133,153,154,154,154,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6,,44,,0.0,0.0,2024-08-05 15:14:56
2024-08-05 12:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,129.0,44.0,44,47,,<nil>,47,47,,<nil>,151,174,174,174,174,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,,49,,0.0,0.0,2024-08-05 15:29:56
2024-08-05 12:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,132.0,44.0,45,48,,<nil>,48,48,,<nil>,156,180,180,180,180,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,50,,0.0,0.0,2024-08-05 15:44:56
2024-08-05 12:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,132.0,44.0,45,48,,<nil>,48,48,,<nil>,154,176,177,177,177,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7,,50,,0.0,0.0,2024-08-05 15:59:56
2024-08-05 13:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,110.0,36.0,37,39,,<nil>,39,39,,<nil>,125,143,144,144,144,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,,46,,0.0,0.0,2024-08-05 16:14:56
2024-08-05 13:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,110.0,36.0,37,39,,<nil>,39,39,,<nil>,123,141,142,142,142,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,46,,0.0,0.0,2024-08-05 16:29:56
2024-08-05 13:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,110.0,37.0,37,39,,<nil>,39,40,,<nil>,127,145,146,146,146,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9,,48,,0.0,0.0,2024-08-05 16:44:56
2024-08-05 13:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,110.0,36.0,36,39,,<nil>,39,39,,<nil>,126,145,146,146,146,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8,,51,,0.0,0.0,2024-08-05 16:59:56
2024-08-05 14:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,119.0,41.0,41,43,,<nil>,44,44,,<nil>,144,165,166,166,166,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,,54,,0.0,0.0,2024-08-05 17:14:56
2024-08-05 14:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,127.0,44.0,44,46,,<nil>,47,47,,<nil>,154,176,177,177,177,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6,,55,,0.0,0.0,2024-08-05 17:29:56
2024-08-05 14:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,129.0,44.0,44,47,,<nil>,47,47,,<nil>,157,181,181,182,182,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1,,57,,0.0,0.0,2024-08-05 17:44:56
2024-08-05 15:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,151.0,51.0,53,56,,<nil>,56,56,,<nil>,189,217,218,218,218,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,,61,,0.0,0.0,2024-08-05 18:14:56
2024-08-05 15:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,156.0,57.0,62,66,,<nil>,67,67,,<nil>,223,257,258,258,258,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,,63,,0.0,0.0,2024-08-05 18:29:56
2024-08-05 15:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,161.0,61.0,70,75,,<nil>,76,76,,<nil>,254,292,294,294,294,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3,,65,,0.0,0.0,2024-08-05 18:44:56
2024-08-05 15:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,167.0,67.0,81,86,,<nil>,87,87,,<nil>,294,339,340,340,341,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4,,66,,0.0,0.0,2024-08-05 18:59:56
2024-08-05 16:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,168.0,67.0,82,88,,<nil>,88,88,,<nil>,300,346,347,347,347,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,,68,,0.0,0.0,2024-08-05 19:14:56
2024-08-05 16:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,200.0,99.0,142,150,,<nil>,150,151,,<nil>,521,598,601,601,601,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,69,,0.0,0.0,2024-08-05 19:29:56
2024-08-05 16:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,197.0,96.0,135,144,,<nil>,145,145,,<nil>,496,570,573,573,573,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,,70,,0.0,0.0,2024-08-05 19:44:56
2024-08-05 16:59:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,181.0,80.0,106,113,,<nil>,113,114,,<nil>,388,446,448,448,449,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,,70,,0.0,0.0,2024-08-05 19:59:56
2024-08-05 17:14:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,179.0,79.0,103,110,,<nil>,111,111,,<nil>,379,436,438,438,438,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,,70,,0.0,0.0,2024-08-05 20:14:56
2024-08-05 17:29:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,174.0,74.0,95,101,,<nil>,102,102,,<nil>,349,402,404,404,404,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,,71,,0.0,0.0,2024-08-05 20:29:56
2024-08-05 17:44:56,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,172.0,72.0,91,97,,<nil>,98,98,,<nil>,335,385,387,387,387,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,,71,,0.0,0.0,2024-08-05 20:44:56
2024-08-05 18:17:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,176.0,76.0,96,103,,<nil>,104,105,,<nil>,355,409,411,411,411,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,72,,0.0,1.0,2024-08-05 21:17:34
2024-08-05 18:32:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,173.0,73.0,92,98,,<nil>,99,100,,<nil>,338,389,391,392,392,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,72,,0.0,0.0,2024-08-05 21:32:34
2024-08-05 19:02:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,172.0,72.0,90,97,,<nil>,97,98,,<nil>,331,381,383,383,383,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,,72,,0.0,0.0,2024-08-05 22:02:34
2024-08-05 19:17:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,173.0,74.0,93,99,,<nil>,100,101,,<nil>,340,392,394,394,394,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,,71,,0.0,0.0,2024-08-05 22:17:34
2024-08-05 19:32:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,174.0,74.0,94,100,,<nil>,101,102,,<nil>,344,396,398,398,398,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,,72,,0.0,0.0,2024-08-05 22:32:34
2024-08-05 20:02:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,179.0,79.0,102,109,,<nil>,110,111,,<nil>,375,432,434,435,435,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,73,,0.0,0.0,2024-08-05 23:02:34
2024-08-05 20:17:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,177.0,76.0,98,105,,<nil>,106,106,,<nil>,359,413,415,416,416,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,,73,,0.0,0.0,2024-08-05 23:17:34
2024-08-05 20:32:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,176.0,76.0,97,104,,<nil>,105,105,,<nil>,357,411,413,413,413,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,72,,0.0,0.0,2024-08-05 23:32:34
2024-08-05 21:02:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,170.0,70.0,86,92,,<nil>,93,94,,<nil>,315,362,364,365,365,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1,,72,,0.0,0.0,2024-08-06 00:02:34
2024-08-05 21:17:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,167.0,67.0,81,87,,<nil>,88,88,,<nil>,296,341,343,343,343,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,,71,,0.0,0.0,2024-08-06 00:17:34
2024-08-05 21:32:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,167.0,67.0,80,86,,<nil>,87,87,,<nil>,294,339,340,341,341,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,71,,0.0,0.0,2024-08-06 00:32:34
2024-08-05 22:02:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,167.0,67.0,80,86,,<nil>,87,88,,<nil>,299,344,346,346,346,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,,73,,0.0,0.0,2024-08-06 01:02:34
2024-08-05 22:17:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,166.0,67.0,79,85,,<nil>,86,87,,<nil>,295,340,342,342,342,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,,74,,0.0,0.0,2024-08-06 01:17:34
2024-08-05 22:32:34,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,167.0,67.0,80,86,,<nil>,87,87,,<nil>,296,341,343,343,343,0.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,,74,,0.0,0.0,2024-08-06 01:32:34
