Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Fahrenheit,Celsius,%,,,
A02,1/8/2024 2:14,1/7/2024 21:14,1,1,,,1,1,,,10,11,11,11,11,0,830,,,0,,,,,29.61,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.92,,,489,0,66.2,,48,,0,0
A02,1/8/2024 2:29,1/7/2024 21:29,1,1,,,1,1,,,6,7,7,7,7,0,803,,,0,,,,,29.61,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.924,,,491,0,64.8,,50,,0,0
A02,1/8/2024 2:44,1/7/2024 21:44,0,1,,,1,1,,,5,6,6,6,6,0,783,,,0,,,,,29.62,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.906,,,482,0,64,,50,,0,0
A02,1/8/2024 2:59,1/7/2024 21:59,0,0,,,0,0,,,5,5,5,5,5,0,846,,,0,,,,,29.62,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.937,,,498,0,63.5,,52,,0,0
A02,1/8/2024 3:14,1/7/2024 22:14,0,0,,,0,0,,,4,4,4,4,4,0,837,,,0,,,,,29.62,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.971,,,517,0,63.9,,51,,0,0
A02,1/8/2024 3:29,1/7/2024 22:29,0,0,,,0,0,,,4,5,5,5,5,0,762,,,0,,,,,29.63,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.932,,,496,0,65.8,,47,,0,0
A02,1/8/2024 3:44,1/7/2024 22:44,0,0,,,0,0,,,4,4,4,4,4,0,663,,,0,,,,,29.63,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.838,,,446,0,67.1,,44,,0,0
A02,1/8/2024 3:59,1/7/2024 22:59,0,0,,,0,0,,,3,4,4,4,4,0,590,,,0,,,,,29.64,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.716,,,381,0,66.9,,43,,0,0
A02,1/8/2024 4:14,1/7/2024 23:14,0,0,,,0,0,,,3,3,3,3,3,0,526,,,0,,,,,29.64,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.499,,,266,0,66.7,,43,,0,0
A02,1/8/2024 4:29,1/7/2024 23:29,0,0,,,0,0,,,2,3,3,3,3,0,488,,,0,,,,,29.65,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.205,,,109,0,66.6,,42,,0,0
A02,1/8/2024 4:44,1/7/2024 23:44,0,0,,,0,0,,,3,3,3,3,3,0,460,,,0,,,,,29.65,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.08,,,43,0,66.4,,41,,0,0
A02,1/8/2024 4:59,1/7/2024 23:59,0,0,,,0,0,,,3,3,3,3,3,0,436,,,0,,,,,29.65,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.034,,,18,0,66.4,,41,,0,0
A02,1/8/2024 5:14,1/8/2024 0:14,0,0,,,0,0,,,2,3,3,3,3,0,429,,,0,,,,,29.65,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.004,,,2,0,66.6,,40,,0,0
A02,1/8/2024 5:29,1/8/2024 0:29,0,0,,,0,0,,,2,2,2,2,2,0,423,,,0,,,,,29.65,,0,0,,,0,0,,,0,2,,,0,0,,,0,0,,,0,0,66.7,,39,,0,0
A02,1/8/2024 5:44,1/8/2024 0:44,0,0,,,0,0,,,2,2,2,2,2,0,418,,,0,,,,,29.65,,0,0,,,0,0,,,0,3,,,0,0,,,0,0,,,0,0,66.9,,39,,0,0
A02,1/8/2024 5:59,1/8/2024 0:59,0,0,,,0,0,,,2,2,2,2,2,0,411,,,0,,,,,29.66,,0,0,,,0,0,,,0,3,,,0,0,,,0,0,,,0,0,66.7,,38,,0,0
A02,1/8/2024 6:14,1/8/2024 1:14,0,0,,,0,0,,,2,2,2,2,2,0,409,,,0,,,,,29.67,,0,0,,,0,0,,,0,4,,,0,0,,,0,0,,,0,0,66.7,,38,,0,0
A02,1/8/2024 6:29,1/8/2024 1:29,0,0,,,0,0,,,1,2,2,2,2,0,415,,,0,,,,,29.67,,0,0,,,0,0,,,0,5,,,0,0,,,0,0,,,0,0,67.1,,38,,0,0
A02,1/8/2024 6:44,1/8/2024 1:44,0,0,,,0,0,,,2,2,2,2,2,0,417,,,0,,,,,29.68,,0,0,,,0,0,,,0,5,,,0,0,,,0,0,,,0,0,67.3,,37,,0,0
A02,1/8/2024 6:59,1/8/2024 1:59,0,0,,,0,0,,,1,1,1,1,1,0,429,,,0,,,,,29.68,,0,0,,,0,0,,,0,7,,,0,0,,,0,0,,,0,0,67.6,,37,,0,0
A02,1/8/2024 7:14,1/8/2024 2:14,0,0,,,0,0,,,1,2,2,2,2,0,433,,,0,,,,,29.68,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,67.8,,37,,0,0
A02,1/8/2024 7:29,1/8/2024 2:29,0,0,,,0,0,,,1,1,1,1,1,0,430,,,0,,,,,29.68,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,67.8,,36,,0,0
A02,1/8/2024 7:44,1/8/2024 2:44,0,0,,,0,0,,,1,1,1,1,1,0,421,,,0,,,,,29.68,,0,0,,,0,0,,,0,7,,,0,0,,,0,0,,,0,0,67.6,,36,,0,0
A02,1/8/2024 7:59,1/8/2024 2:59,0,0,,,0,0,,,1,1,1,1,1,0,425,,,0,,,,,29.67,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,67.6,,36,,0,0
A02,1/8/2024 8:14,1/8/2024 3:14,0,0,,,0,0,,,1,1,1,1,1,0,424,,,0,,,,,29.67,,0,0,,,0,0,,,0,7,,,0,0,,,0,0,,,0,0,67.6,,36,,0,0
A02,1/8/2024 8:29,1/8/2024 3:29,0,0,,,0,0,,,1,1,1,1,1,0,418,,,0,,,,,29.68,,0,0,,,0,0,,,0,6,,,0,0,,,0,0,,,0,0,67.6,,36,,0,0
A02,1/8/2024 8:44,1/8/2024 3:44,0,0,,,0,0,,,1,1,1,1,1,0,404,,,0,,,,,29.68,,0,0,,,0,0,,,0,7,,,0,0,,,0,0,,,0,0,67.3,,36,,0,0
A02,1/8/2024 8:59,1/8/2024 3:59,0,0,,,0,0,,,1,1,1,1,1,0,407,,,0,,,,,29.68,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,67.3,,36,,0,0
A02,1/8/2024 9:14,1/8/2024 4:14,0,0,,,0,0,,,1,1,1,1,1,0,414,,,0,,,,,29.68,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,67.1,,36,,0,0
A02,1/8/2024 9:29,1/8/2024 4:29,0,0,,,0,0,,,1,1,1,1,1,0,417,,,0,,,,,29.69,,0,0,,,0,0,,,0,9,,,0,0,,,0,0,,,0,0,67.1,,36,,0,0
A02,1/8/2024 9:44,1/8/2024 4:44,0,0,,,0,0,,,1,1,1,1,1,0,416,,,0,,,,,29.69,,0,0,,,0,0,,,0,9,,,0,0,,,0,0,,,0,0,66.9,,36,,0,0
A02,1/8/2024 9:59,1/8/2024 4:59,0,0,,,0,0,,,1,2,2,2,2,0,414,,,0,,,,,29.69,,0,0,,,0,0,,,0,9,,,0,0,,,0,0,,,0,0,66.9,,36,,0,0
A02,1/8/2024 10:14,1/8/2024 5:14,0,0,,,0,0,,,1,2,2,2,2,0,414,,,0,,,,,29.69,,0,0,,,0,0,,,0,7,,,0,0,,,0,0,,,0,0,67.1,,36,,0,0
A02,1/8/2024 10:29,1/8/2024 5:29,0,0,,,0,0,,,1,1,1,1,1,0,415,,,0,,,,,29.69,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,66.9,,36,,0,0
A02,1/8/2024 10:44,1/8/2024 5:44,0,0,,,0,0,,,1,1,1,1,1,0,418,,,0,,,,,29.7,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,66.7,,36,,0,0
A02,1/8/2024 10:59,1/8/2024 5:59,0,0,,,0,0,,,1,1,1,1,1,0,426,,,0,,,,,29.71,,0,0,,,0,0,,,0,9,,,0,0,,,0,0,,,0,0,66.7,,37,,0,0
A02,1/8/2024 11:14,1/8/2024 6:14,0,0,,,0,0,,,1,1,1,1,1,0,430,,,0,,,,,29.71,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,66.4,,37,,0,0
A02,1/8/2024 11:29,1/8/2024 6:29,0,0,,,0,0,,,1,1,1,1,1,0,427,,,0,,,,,29.72,,0,0,,,0,0,,,0,7,,,0,0,,,0,0,,,0,0,66.6,,37,,0,0
A02,1/8/2024 11:44,1/8/2024 6:44,0,0,,,0,0,,,1,1,1,1,1,0,428,,,0,,,,,29.73,,0,0,,,0,0,,,0,7,,,0,0,,,0,0,,,0,0,66.2,,37,,0,0
A02,1/8/2024 11:59,1/8/2024 6:59,0,0,,,0,0,,,2,2,2,2,2,0,432,,,0,,,,,29.73,,0,0,,,0,0,,,0,6,,,0,0,,,0,0,,,0,0,66.2,,37,,0,0
A02,1/8/2024 12:14,1/8/2024 7:14,0,0,,,0,0,,,2,2,2,2,2,0,436,,,0,,,,,29.73,,0,0,,,0,0,,,0,7,,,0,0,,,0,0,,,0,0,66,,37,,0,0
A02,1/8/2024 12:29,1/8/2024 7:29,0,0,,,0,0,,,2,3,3,3,3,0,444,,,0,,,,,29.74,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,65.8,,37,,0,0
A02,1/8/2024 12:44,1/8/2024 7:44,0,0,,,0,0,,,3,3,3,3,3,0,443,,,0,,,,,29.75,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,65.8,,37,,0,0
A02,1/8/2024 12:59,1/8/2024 7:59,0,0,,,0,0,,,3,4,4,4,4,0,448,,,0,,,,,29.75,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.004,,,2,0,65.5,,38,,0,0
A02,1/8/2024 13:14,1/8/2024 8:14,0,0,,,0,0,,,3,4,4,4,4,0,453,,,0,,,,,29.76,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.013,,,5,0,65.3,,38,,0,0
A02,1/8/2024 13:29,1/8/2024 8:29,0,0,,,0,0,,,5,5,5,5,5,0,593,,,0,,,,,29.77,,0,0,,,0,0,,,0,25,,,0,0,,,0,0.19,,,101,0,65.3,,39,,0,0
A02,1/8/2024 13:44,1/8/2024 8:44,3,3,,,3,3,,,28,32,32,32,32,0,816,,,0,,,,,29.78,,0,0,,,0,0,,,0,62,,,0,0,,,0,0.923,,,491,0,64.9,,44,,0,0
A02,1/8/2024 13:59,1/8/2024 8:59,2,2,,,2,2,,,16,19,19,19,19,0,833,,,0,,,,,29.79,,0,0,,,0,0,,,0,50,,,0,13,,,0,1.083,,,576,0,63.7,,48,,0,0
A02,1/8/2024 14:14,1/8/2024 9:14,1,1,,,1,1,,,14,16,16,16,16,0,707,,,0,,,,,29.79,,0,0,,,0,0,,,0,35,,,0,12,,,0,1.074,,,571,0,64,,45,,0,0
A02,1/8/2024 14:29,1/8/2024 9:29,1,1,,,1,1,,,13,14,14,14,14,0,717,,,0,,,,,29.8,,0,0,,,0,0,,,0,27,,,0,0,,,0,0.986,,,524,0,64.2,,44,,0,0
A02,1/8/2024 14:44,1/8/2024 9:44,1,1,,,1,1,,,11,12,12,12,12,0,634,,,0,,,,,29.81,,0,0,,,0,0,,,0,25,,,0,0,,,0,0.898,,,478,0,64.2,,42,,0,0
A02,1/8/2024 14:59,1/8/2024 9:59,1,1,,,1,1,,,7,8,8,8,8,0,582,,,0,,,,,29.81,,0,0,,,0,0,,,0,18,,,0,0,,,0,0.843,,,448,0,61.2,,45,,0,0
A02,1/8/2024 15:14,1/8/2024 10:14,1,1,,,1,1,,,6,7,7,7,7,0,548,,,0,,,,,29.82,,0,0,,,0,0,,,0,23,,,0,0,,,0,0.858,,,456,0,58.8,,49,,0,0
A02,1/8/2024 15:29,1/8/2024 10:29,0,1,,,1,1,,,5,6,6,6,6,0,513,,,0,,,,,29.83,,0,0,,,0,0,,,0,18,,,0,0,,,0,0.857,,,456,0,58.1,,50,,0,0
A02,1/8/2024 15:44,1/8/2024 10:44,0,1,,,1,1,,,5,6,6,6,6,0,484,,,0,,,,,29.83,,0,0,,,0,0,,,0,14,,,0,0,,,0,0.847,,,451,0,57.9,,50,,0,0
A02,1/8/2024 15:59,1/8/2024 10:59,1,1,,,1,1,,,6,6,6,6,6,0,475,,,0,,,,,29.84,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.835,,,444,0,58.3,,50,,0,0
A02,1/8/2024 16:14,1/8/2024 11:14,1,1,,,1,1,,,5,6,6,6,6,0,464,,,0,,,,,29.84,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.823,,,438,0,58.6,,49,,0,0
A02,1/8/2024 16:29,1/8/2024 11:29,0,1,,,1,1,,,5,6,6,6,6,0,446,,,0,,,,,29.85,,0,0,,,0,0,,,0,6,,,0,0,,,0,0.805,,,428,0,59.2,,48,,0,0
A02,1/8/2024 16:44,1/8/2024 11:44,0,0,,,0,0,,,5,5,5,5,5,0,445,,,0,,,,,29.86,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.764,,,406,0,59.9,,47,,0,0
A02,1/8/2024 16:59,1/8/2024 11:59,0,0,,,0,0,,,5,6,6,6,6,0,441,,,0,,,,,29.87,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.763,,,406,0,60.6,,46,,0,0
A02,1/8/2024 17:14,1/8/2024 12:14,0,0,,,0,0,,,4,5,5,5,5,0,439,,,0,,,,,29.88,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.759,,,404,0,61.3,,46,,0,0
A02,1/8/2024 17:29,1/8/2024 12:29,0,0,,,0,0,,,4,5,5,5,5,0,432,,,0,,,,,29.88,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.693,,,369,0,62.1,,44,,0,0
A02,1/8/2024 17:44,1/8/2024 12:44,0,0,,,0,0,,,4,4,4,4,4,0,429,,,0,,,,,29.88,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.687,,,365,0,62.8,,44,,0,0
A02,1/8/2024 17:59,1/8/2024 12:59,0,0,,,0,0,,,4,5,5,5,5,0,475,,,0,,,,,29.89,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.697,,,371,0,63.5,,43,,0,0
A02,1/8/2024 18:14,1/8/2024 13:14,0,0,,,0,0,,,4,4,4,4,4,0,498,,,0,,,,,29.89,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.704,,,375,0,64.2,,43,,0,0
A02,1/8/2024 18:29,1/8/2024 13:29,0,0,,,0,0,,,3,4,4,4,4,0,471,,,0,,,,,29.89,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.621,,,330,0,65.1,,41,,0,0
A02,1/8/2024 18:44,1/8/2024 13:44,0,0,,,0,0,,,3,3,3,3,3,0,457,,,0,,,,,29.89,,0,0,,,0,0,,,0,1,,,0,0,,,0,0.551,,,293,0,65.7,,40,,0,0
A02,1/8/2024 18:59,1/8/2024 13:59,0,0,,,0,0,,,3,3,3,3,3,0,444,,,0,,,,,29.88,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.558,,,297,0,66.2,,40,,0,0
A02,1/8/2024 19:14,1/8/2024 14:14,0,0,,,0,0,,,3,3,3,3,3,0,439,,,0,,,,,29.87,,0,0,,,0,0,,,0,1,,,0,0,,,0,0.575,,,306,0,66.9,,39,,0,0
A02,1/8/2024 19:29,1/8/2024 14:29,0,0,,,0,0,,,2,3,3,3,3,0,428,,,0,,,,,29.87,,0,0,,,0,0,,,0,1,,,0,0,,,0,0.577,,,307,0,67.6,,38,,0,0
A02,1/8/2024 19:44,1/8/2024 14:44,0,0,,,0,0,,,3,3,3,3,3,0,416,,,0,,,,,29.86,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.494,,,263,0,68.4,,37,,0,0
A02,1/8/2024 19:59,1/8/2024 14:59,0,0,,,0,0,,,3,3,3,3,3,0,408,,,0,,,,,29.86,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.41,,,218,0,69.3,,35,,0,0
A02,1/8/2024 20:14,1/8/2024 15:14,0,0,,,0,0,,,3,3,3,3,3,0,409,,,0,,,,,29.85,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.449,,,239,0,71.8,,33,,0,0
A02,1/8/2024 20:29,1/8/2024 15:29,0,0,,,0,0,,,3,3,3,3,3,0,402,,,0,,,,,29.85,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.38,,,202,0,75,,30,,0,0
A02,1/8/2024 20:44,1/8/2024 15:44,0,0,,,0,0,,,3,3,3,3,3,0,390,,,0,,,,,29.84,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.288,,,153,0,74.3,,30,,0,0
A02,1/8/2024 20:59,1/8/2024 15:59,0,0,,,0,0,,,3,3,3,3,3,0,387,,,0,,,,,29.84,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.279,,,149,0,73.6,,31,,0,0
A02,1/8/2024 21:14,1/8/2024 16:14,0,0,,,0,0,,,3,4,4,4,4,0,382,,,0,,,,,29.84,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.27,,,143,0,73.9,,30,,0,0
A02,1/8/2024 21:29,1/8/2024 16:29,0,0,,,0,0,,,3,3,3,3,3,0,379,,,0,,,,,29.83,,0,0,,,0,0,,,0,1,,,0,0,,,0,0.216,,,115,0,73.8,,30,,0,0
A02,1/8/2024 21:44,1/8/2024 16:44,0,0,,,0,0,,,3,3,3,3,3,0,374,,,0,,,,,29.83,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.214,,,114,0,73.8,,30,,0,0
A02,1/8/2024 21:59,1/8/2024 16:59,0,0,,,0,0,,,3,3,3,3,3,0,370,,,0,,,,,29.83,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.211,,,112,0,74.5,,30,,0,0
A02,1/8/2024 22:14,1/8/2024 17:14,0,0,,,0,0,,,3,4,4,4,4,0,369,,,0,,,,,29.83,,0,0,,,0,0,,,0,1,,,0,0,,,0,0.218,,,116,0,74.5,,30,,0,0
A02,1/8/2024 22:29,1/8/2024 17:29,0,0,,,0,0,,,3,3,3,3,3,0,391,,,0,,,,,29.84,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.227,,,121,0,75,,29,,0,0
A02,1/8/2024 22:44,1/8/2024 17:44,0,0,,,0,0,,,3,3,4,4,4,0,416,,,0,,,,,29.84,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.277,,,147,0,80.1,,26,,0,0
A02,1/8/2024 22:59,1/8/2024 17:59,0,0,,,0,0,,,3,4,4,4,4,0,445,,,0,,,,,29.85,,0,0.2,,,0,0,,,0,0,,,0,0,,,0,0.299,,,159,0,82.4,,25,,0,0
A02,1/8/2024 23:14,1/8/2024 18:14,0,0,,,0,0,,,3,3,3,3,3,0,454,,,0,,,,,29.86,,0,0.5,,,0,0,,,0,0,,,0,0,,,0,0.294,,,156,0,83.1,,24,,0,0
A02,1/8/2024 23:29,1/8/2024 18:29,0,0,,,0,0,,,3,4,4,4,4,0,511,,,0,,,,,29.86,,0,0.6,,,0,0,,,0,0,,,0,0,,,0,0.295,,,157,0,82.6,,25,,0,0
A02,1/8/2024 23:44,1/8/2024 18:44,0,0,,,0,0,,,4,4,4,4,4,0,775,,,0,,,,,29.86,,0,0.6,,,0,0,,,0,23,,,0,0,,,0,0.673,,,358,0,81,,29,,0,0
A02,1/8/2024 23:59,1/8/2024 18:59,0,1,,,1,1,,,5,5,5,5,5,0,902,,,0,,,,,29.86,,0,0.5,,,0,0,,,0,44,,,0,7,,,0,0.805,,,428,0,79.9,,31,,0,0
A02,1/9/2024 0:14,1/8/2024 19:14,0,0,,,0,0,,,4,4,4,4,4,0,821,,,0,,,,,29.87,,0,0.4,,,0,0,,,0,37,,,0,19,,,0,0.804,,,428,0,76.8,,34,,0,0
A02,1/9/2024 0:29,1/8/2024 19:29,1,1,,,1,1,,,8,9,10,10,10,0,686,,,0,,,,,29.87,,0,0.1,,,0,0,,,0,32,,,0,9,,,0,0.7,,,372,0,74.8,,34,,0,0
A02,1/9/2024 0:44,1/8/2024 19:44,2,2,,,2,2,,,16,18,18,18,18,0,655,,,0,,,,,29.86,,0,0,,,0,0,,,0,26,,,0,0,,,0,0.619,,,329,0,72.9,,35,,0,0
A02,1/9/2024 0:59,1/8/2024 19:59,2,2,,,2,3,,,23,26,26,26,26,0,674,,,0,,,,,29.86,,0,0,,,0,0,,,0,24,,,0,0,,,0,0.715,,,380,0,70.9,,38,,0,0
A02,1/9/2024 1:14,1/8/2024 20:14,3,3,,,3,3,,,29,33,33,33,33,0,643,,,0,,,,,29.87,,0,0,,,0,0,,,0,22,,,0,0,,,0,0.792,,,421,0,69.1,,39,,0,0
A02,1/9/2024 1:29,1/8/2024 20:29,2,2,,,2,2,,,23,26,26,26,26,0,599,,,0,,,,,29.87,,0,0,,,0,0,,,0,17,,,0,0,,,0,0.79,,,420,0,67.8,,41,,0,0
A02,1/9/2024 1:44,1/8/2024 20:44,2,2,,,2,2,,,17,19,19,19,19,0,561,,,0,,,,,29.87,,0,0,,,0,0,,,0,14,,,0,0,,,0,0.769,,,409,0,66.7,,41,,0,0
A02,1/9/2024 1:59,1/8/2024 20:59,1,1,,,1,1,,,11,13,13,13,13,0,548,,,0,,,,,29.88,,0,0,,,0,0,,,0,12,,,0,0,,,0,0.744,,,396,0,66,,42,,0,0
A02,1/9/2024 2:14,1/8/2024 21:14,1,1,,,1,1,,,10,11,11,11,11,0,528,,,0,,,,,29.87,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.74,,,394,0,65.3,,43,,0,0
A02,1/9/2024 2:29,1/8/2024 21:29,1,1,,,1,1,,,8,9,9,9,9,0,527,,,0,,,,,29.87,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.758,,,403,0,64.6,,44,,0,0
A02,1/9/2024 2:44,1/8/2024 21:44,1,1,,,1,1,,,8,9,9,9,9,0,527,,,0,,,,,29.88,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.766,,,407,0,64,,45,,0,0
A02,1/9/2024 2:59,1/8/2024 21:59,1,1,,,1,1,,,7,8,8,8,8,0,550,,,0,,,,,29.88,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.824,,,438,0,63.9,,45,,0,0
A02,1/9/2024 3:14,1/8/2024 22:14,1,1,,,1,1,,,6,7,7,7,7,0,542,,,0,,,,,29.89,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.878,,,467,0,64,,45,,0,0
A02,1/9/2024 3:29,1/8/2024 22:29,1,1,,,1,1,,,6,7,7,7,7,0,539,,,0,,,,,29.89,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.874,,,465,0,63.5,,46,,0,0
A02,1/9/2024 3:44,1/8/2024 22:44,1,1,,,1,1,,,6,7,7,7,7,0,530,,,0,,,,,29.89,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.86,,,458,0,63.1,,46,,0,0
A02,1/9/2024 3:59,1/8/2024 22:59,0,1,,,1,1,,,5,6,6,6,6,0,524,,,0,,,,,29.89,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.857,,,456,0,63,,46,,0,0
A02,1/9/2024 4:14,1/8/2024 23:14,1,1,,,1,1,,,5,6,6,6,6,0,503,,,0,,,,,29.89,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.86,,,458,0,62.4,,47,,0,0
A02,1/9/2024 4:29,1/8/2024 23:29,0,1,,,1,1,,,5,6,6,6,6,0,490,,,0,,,,,29.9,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.869,,,462,0,61.9,,48,,0,0
A02,1/9/2024 4:44,1/8/2024 23:44,1,1,,,1,1,,,6,7,7,7,7,0,469,,,0,,,,,29.9,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.86,,,457,0,61.3,,49,,0,0
A02,1/9/2024 4:59,1/8/2024 23:59,1,1,,,1,1,,,6,7,7,7,7,0,453,,,0,,,,,29.91,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.841,,,447,0,61.3,,49,,0,0
A02,1/9/2024 5:14,1/9/2024 0:14,1,1,,,1,1,,,7,8,8,8,8,0,454,,,0,,,,,29.91,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.824,,,438,0,61,,49,,0,0
A02,1/9/2024 5:29,1/9/2024 0:29,1,1,,,1,1,,,7,8,8,8,8,0,453,,,0,,,,,29.92,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.81,,,431,0,60.6,,49,,0,0
A02,1/9/2024 5:44,1/9/2024 0:44,1,1,,,1,1,,,8,9,9,9,9,0,455,,,0,,,,,29.92,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.781,,,415,0,60.4,,48,,0,0
A02,1/9/2024 5:59,1/9/2024 0:59,1,1,,,1,1,,,7,8,8,8,8,0,452,,,0,,,,,29.92,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.754,,,401,0,60.4,,48,,0,0
A02,1/9/2024 6:14,1/9/2024 1:14,1,1,,,1,1,,,6,7,7,7,7,0,458,,,0,,,,,29.91,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.74,,,394,0,60.3,,48,,0,0
A02,1/9/2024 6:29,1/9/2024 1:29,1,1,,,1,1,,,7,8,8,8,8,0,459,,,0,,,,,29.91,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.678,,,361,0,60.1,,48,,0,0
A02,1/9/2024 6:44,1/9/2024 1:44,1,1,,,1,1,,,7,8,8,8,8,0,464,,,0,,,,,29.91,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.64,,,340,0,60.3,,47,,0,0
A02,1/9/2024 6:59,1/9/2024 1:59,1,1,,,1,1,,,7,8,8,8,8,0,467,,,0,,,,,29.91,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.602,,,320,0,60.3,,47,,0,0
A02,1/9/2024 7:14,1/9/2024 2:14,1,1,,,1,1,,,7,7,7,7,7,0,467,,,0,,,,,29.9,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.581,,,309,0,60.1,,47,,0,0
