Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status,Timestamp_Local,Sensor
2024-04-09 14:32:07,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,19.305271440000002,,<nil>,1,1,,<nil>,6,7,7,7,7,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.724029172,,50.99192139,,0.0,0.0,2024-04-09 17:32:07,outdoor03
2024-04-09 14:32:12,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,19.305271440000002,,<nil>,1,1,,<nil>,6,8,8,8,8,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.724029172,,50.99192139,,0.0,0.0,2024-04-09 17:32:12,outdoor03
2024-04-09 14:32:17,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,19.305271440000002,,<nil>,1,1,,<nil>,7,8,8,8,8,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.724029172,,50.99192139,,0.0,0.0,2024-04-09 17:32:17,outdoor03
2024-04-09 14:32:22,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,19.305271440000002,,<nil>,1,1,,<nil>,7,8,8,8,8,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.724029172,,50.99192139,,0.0,0.0,2024-04-09 17:32:22,outdoor03
2024-07-20 09:01:41,,81432415028.0,8143.0,,,,,,,74.0,21.0,22,34.49313842,,<nil>,23,23,,<nil>,165,194,194,194,194,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.47840729200001,,51.89599133,,0.0,0.0,2024-07-20 12:01:41,outdoor03
2024-07-20 09:16:41,,81432415028.0,8143.0,,,,,,,74.0,21.0,22,34.49313842,,<nil>,23,23,,<nil>,163,192,193,193,193,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.74292857600001,,50.99192139,,0.0,0.0,2024-07-20 12:16:41,outdoor03
2024-07-20 09:31:41,,81432415028.0,8143.0,,,,,,,124.0,43.0,42,49.681005400000004,,<nil>,46,46,,<nil>,309,365,367,367,367,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.299262464,,50.08785145,,0.0,0.0,2024-07-20 12:31:41,outdoor03
2024-07-20 10:01:41,,81432415028.0,8143.0,,,,,,,72.0,20.0,21,33.80278083,,<nil>,22,22,,<nil>,156,184,184,184,184,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.812908124,,50.08785145,,0.0,0.0,2024-07-20 13:01:41,outdoor03
2024-07-20 10:16:41,,81432415028.0,8143.0,,,,,,,68.0,19.0,19,32.42206565,,<nil>,20,20,,<nil>,138,162,162,162,162,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.42382465200001,,50.08785145,,0.0,0.0,2024-07-20 13:16:41,outdoor03
2024-07-20 10:31:41,,81432415028.0,8143.0,,,,,,,63.0,17.0,17,31.041350469999998,,<nil>,18,18,,<nil>,128,150,151,151,151,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.299262464,,49.18378151,,0.0,0.0,2024-07-20 13:31:41,outdoor03
2024-07-20 11:01:41,,81432415028.0,8143.0,,,,,,,89.0,28.0,29,39.32564155,,<nil>,30,30,,<nil>,217,255,255,256,256,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.60296948,,52.80006127,,0.0,0.0,2024-07-20 14:01:41,outdoor03
2024-07-20 11:16:41,,81432415028.0,8143.0,,,,,,,74.0,21.0,22,34.49313842,,<nil>,23,23,,<nil>,170,199,200,200,200,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.73942608,,60.93669073,,0.0,0.0,2024-07-20 14:16:41,outdoor03
2024-07-20 11:31:41,,81432415028.0,8143.0,,,,,,,70.0,19.0,20,33.11242324,,<nil>,21,21,,<nil>,155,183,183,183,183,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.556778756,,67.26518030999999,,0.0,0.0,2024-07-20 14:31:41,outdoor03
2024-07-20 12:01:41,,81432415028.0,8143.0,,,,,,,63.0,17.0,17,31.041350469999998,,<nil>,18,18,,<nil>,134,157,158,158,158,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.486799208,,69.07332018999999,,0.0,0.0,2024-07-20 15:01:41,outdoor03
2024-07-20 12:16:41,,81432415028.0,8143.0,,,,,,,61.0,16.0,16,30.35099288,,<nil>,17,17,,<nil>,126,148,149,149,149,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.87588268,,69.07332018999999,,0.0,0.0,2024-07-20 15:16:41,outdoor03
2024-07-20 12:31:41,,81432415028.0,8143.0,,,,,,,61.0,16.0,17,30.35099288,,<nil>,17,17,,<nil>,129,152,153,153,153,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.167695284,,68.16925024999999,,0.0,0.0,2024-07-20 15:31:41,outdoor03
2024-07-20 13:01:41,,81432415028.0,8143.0,,,,,,,61.0,16.0,17,30.35099288,,<nil>,17,17,,<nil>,129,152,152,152,152,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.751320492,,67.26518030999999,,0.0,0.0,2024-07-20 16:01:41,outdoor03
2024-07-20 13:16:41,,81432415028.0,8143.0,,,,,,,61.0,16.0,17,30.35099288,,<nil>,17,17,,<nil>,130,153,154,154,154,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.36223702,,67.26518030999999,,0.0,0.0,2024-07-20 16:16:41,outdoor03
2024-07-20 13:31:41,,81432415028.0,8143.0,,,,,,,63.0,17.0,17,31.041350469999998,,<nil>,18,18,,<nil>,133,157,157,157,157,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.556778756,,68.16925024999999,,0.0,0.0,2024-07-20 16:31:41,outdoor03
2024-07-20 14:01:41,,81432415028.0,8143.0,,,,,,,72.0,20.0,21,33.80278083,,<nil>,22,22,,<nil>,166,195,196,196,196,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.751320492,,68.16925024999999,,0.0,0.0,2024-07-20 17:01:41,outdoor03
2024-07-20 14:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,74.0,21.0,22,34.49313842,,<nil>,23,23,,<nil>,172,203,203,203,204,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.84859136,,67.26518030999999,,0.0,0.0,2024-07-20 17:16:41,outdoor03
2024-07-20 14:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,74.0,21.0,22,34.49313842,,<nil>,23,23,,<nil>,171,202,202,202,202,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.556778756,,67.26518030999999,,0.0,0.0,2024-07-20 17:31:41,outdoor03
2024-07-20 15:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,97.0,31.0,33,42.08707191,,<nil>,34,34,,<nil>,256,301,302,302,302,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.292257472,,68.16925024999999,,0.0,0.0,2024-07-20 18:01:41,outdoor03
2024-07-20 15:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,87.0,27.0,28,38.635283959999995,,<nil>,29,29,,<nil>,219,258,259,259,259,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.611361396,,70.88146007,,0.0,0.0,2024-07-20 18:16:41,outdoor03
2024-07-20 15:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,78.0,23.0,24,35.873853600000004,,<nil>,25,25,,<nil>,189,222,223,223,223,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.541381848,,71.78553001,,0.0,0.0,2024-07-20 18:31:41,outdoor03
2024-07-20 16:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,80.0,24.0,24,36.564211189999995,,<nil>,26,26,,<nil>,195,229,230,230,230,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.790506224,,73.59366989,,0.0,0.0,2024-07-20 19:01:41,outdoor03
2024-07-20 16:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,87.0,27.0,27,38.635283959999995,,<nil>,29,29,,<nil>,220,258,259,259,259,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.30415188399999,,73.59366989,,0.0,0.0,2024-07-20 19:16:41,outdoor03
2024-07-20 16:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,93.0,30.0,31,40.706356729999996,,<nil>,32,32,,<nil>,246,289,290,290,290,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.109610148,,73.59366989,,0.0,0.0,2024-07-20 19:31:41,outdoor03
2024-07-20 17:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,89.0,28.0,28,39.32564155,,<nil>,30,30,,<nil>,227,267,268,268,268,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.845088864,,74.49773983,,0.0,0.0,2024-07-20 20:01:41,outdoor03
2024-07-20 17:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,False,False,89.0,28.0,28,39.32564155,,<nil>,30,30,,<nil>,229,269,270,270,270,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.747817996,,75.40180977,,0.0,0.0,2024-07-20 20:16:41,outdoor03
