Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC-04:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
07/27/2024 21:09:25,07/27/2024 17:09:25,106,113,,115,115,,388,447,449,450,450,0,66.0,,74,,0,0
07/27/2024 21:24:25,07/27/2024 17:24:25,107,115,,116,117,,391,451,453,454,454,0,66.2,,74,,0,0
07/27/2024 21:39:25,07/27/2024 17:39:25,97,104,,106,106,,356,410,412,413,413,0,66.4,,74,,0,0
07/27/2024 21:54:25,07/27/2024 17:54:25,94,101,,102,102,,344,397,399,399,399,0,66.4,,74,,0,0
07/27/2024 22:09:25,07/27/2024 18:09:25,92,99,,100,101,,339,390,393,393,393,0,66.2,,74,,0,0
07/27/2024 22:24:25,07/27/2024 18:24:25,93,100,,101,102,,343,396,398,398,398,0,66.0,,74,,0,0
07/27/2024 22:39:25,07/27/2024 18:39:25,91,97,,98,99,,333,384,386,386,386,0,66.0,,74,,0,0
07/27/2024 22:54:25,07/27/2024 18:54:25,91,97,,98,99,,333,384,386,386,386,0,66.0,,74,,0,0
07/27/2024 23:09:25,07/27/2024 19:09:25,90,97,,98,99,,332,383,385,385,385,0,66.2,,74,,0,0
07/27/2024 23:24:25,07/27/2024 19:24:25,95,102,,103,104,,349,402,405,405,405,0,66.2,,74,,0,0
07/27/2024 23:39:25,07/27/2024 19:39:25,95,102,,103,104,,349,401,404,404,404,0,66.2,,74,,0,0
07/27/2024 23:54:25,07/27/2024 19:54:25,98,105,,107,107,,361,416,418,418,419,0,66.0,,74,,0,0
